Name,City,Brand,Model,Year,Mileage,Fuel,Transmission,Engine Capacity,Color,Body Type,Price,Ad URL,Description,Registered In,Assembly,Last Updated:,Ad Ref #,Features,Seller Comments
Suzuki Mehran 2013 for sale in Islamabad,Islamabad,Suzuki,Mehran,2013,"62,500 km",Petrol,Manual,796 cc,Solid White,Hatchback,1400000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10479758,"Suzuki Mehran VXR 2013 Euro 2 White Color
Registered in Islamabad on my own name.
Totally driven in Islamabad, Totally driven on petrol, CNG Never Installed
Body, Engine in perfect condition, Interior is very neat and clean
Car is used & driven  with proper maintenance and care.
100% Chilled AC
Very Good Fuel Average
Everything is in genuine condition
No Paint & No Shower, Minor Scratches & Minor dent 
Seals by seals original, No cracking, Never got into accident.
All token taxes are paid for life. 
Fully maintained through authorized dealership
This car is for people who want to buy a car which is used with care.
Smart Card & Same Day Biometric
No Dealers No foolish Offers
will sell to the nearest offer
Bring your dentor/painter for satisfaction
Car can be checked in G-10 Time ( 1pm to 6pm )",Islamabad,Local,"Aug 20, 2025",10479758,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'Power Locks', 'Rear Speakers', 'USB and Auxillary Cable']","Suzuki Mehran VXR 2013 Euro 2 White Color Registered in Islamabad on my own name. Totally driven in Islamabad, Totally driven on petrol, CNG Never Installed Body, Engine in perfect condition, Interior is very neat and clean Car is used & driven  with proper maintenance and care. 100% Chilled AC Very Good Fuel Average Everything is in genuine condition No Paint & No Shower, Minor Scratches & Minor dent Seals by seals original, No cracking, Never got into accident. All token taxes are paid for life. Fully maintained through authorized dealership This car is for people who want to buy a car which is used with care. Smart Card & Same Day Biometric No Dealers No foolish Offers will sell to the nearest offer Bring your dentor/painter for satisfaction Car can be checked in G-10 Time ( 1pm to 6pm ) Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2013 for sale in Islamabad,Islamabad,Suzuki,Mehran,2013,"67,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1180000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10481221,"Own my name 
2013 model euro2 
Islamabad registered 
All documents cleared and available 
Only half pice touch otherwise bumper to bumper 
Engine suspension perfect never any work required 
Just buy and drive ",Islamabad,Local,"Aug 20, 2025",10481221,"['AM/FM Radio', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key']",Own my name 2013 model euro2 Islamabad registered All documents cleared and available Only half pice touch otherwise bumper to bumper Engine suspension perfect never any work required Just buy and drive Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2018 for sale in Islamabad,Islamabad,Suzuki,Mehran,2018,"126,000 km",Petrol,Manual,800 cc,White,Hatchback,1425000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-10083947,"onn my name n Ac working
2018/2019.
2nd owner 
1 peice touch bonut from outside 
isb no
sorry dealers 
note 14 lac final n no bargaining",Islamabad,Local,"Aug 19, 2025",10083947,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']",onn my name n Ac working 2018/2019. 2nd owner 1 peice touch bonut from outside isb no sorry dealers note 14 lac final n no bargaining Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2018 for sale in Islamabad,Islamabad,Suzuki,Mehran,2018,"45,824 km",Petrol,Manual,796 cc,Graphite Grey,Hatchback,1420000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-10437685,"- Documents available
- PakWheels inspected car
- Inspection report attached
- Number plates available
- Token tax Cleared
- 2nd Owner
- Manufacture 2018
- Registered 2018
- 1 key available",Islamabad,Local,"Aug 19, 2025",10437685,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2018 - Registered 2018 - 1 key available Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2008 for sale in Islamabad,Islamabad,Suzuki,Mehran,2008,"8,854 km",Petrol,Manual,800 cc,Blue,Hatchback,800000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2008-for-sale-in-islamabad-10480203,"PakWheels inspected car
Inspection report attached
Number plates available
Token Tax Paid
3rd Owner
Manufacture 2008
Registered 2008
Documents Available
1  key available
",Islamabad,Local,"Aug 19, 2025",10480203,"['AM/FM Radio', 'Air Conditioning', 'Front Speakers', 'USB and Auxillary Cable']",PakWheels inspected car Inspection report attached Number plates available Token Tax Paid 3rd Owner Manufacture 2008 Registered 2008 Documents Available 1  key available Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2013 for sale in Islamabad,Islamabad,Suzuki,Mehran,2013,"138,000 km",Petrol,Manual,800 cc,Grey,Hatchback,1140000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10479256,"Suzuki Mehran VX Euro 2
Brand New Alloy Rims and Tyres
Islamabad number own my name
Minor repaint on side
Seals by seals original, No cracking 
Engine 100 percent 
Suspension 100 percent 
Doc All Original 
Life time token Paid
Only Call plz
",Islamabad,Local,"Aug 19, 2025",10479256,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']","Suzuki Mehran VX Euro 2 Brand New Alloy Rims and Tyres Islamabad number own my name Minor repaint on side Seals by seals original, No cracking Engine 100 percent Suspension 100 percent Doc All Original Life time token Paid Only Call plz Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2016 for sale in Islamabad,Islamabad,Suzuki,Mehran,2016,"67,159 km",Petrol,Manual,796 cc,Solid White,Hatchback,1300000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10435718,"Seat Covers
Documents not check by pakwheels
PakWheels inspected car
Inspection report attached
Number plates not available
2nd Owner
Token Tax Paid
Manufacture 2016
Registered 2016
1 keys available
",Lahore,Local,"Aug 19, 2025",10435718,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",Seat Covers Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates not available 2nd Owner Token Tax Paid Manufacture 2016 Registered 2016 1 keys available Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2019 for sale in Islamabad,Islamabad,Suzuki,Mehran,2019,"53,458 km",Petrol,Manual,796 cc,Solid White,Hatchback,1550000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-10339455,"Alloy Rims
Seat Covers
Documents not check by pakwheels
PakWheels inspected car
Inspection report attached
Number plates available
3rd Owner
Token Tax Paid
Manufacture 2019
Registered 2019
1 key available
",Multan,Local,"Aug 18, 2025",10339455,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",Alloy Rims Seat Covers Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2019 Registered 2019 1 key available Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2011 for sale in Islamabad,Islamabad,Suzuki,Mehran,2011,"17,697 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,1050000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-islamabad-10454620,"PakWheels inspected car
Inspection report attached
Number plates available
Token Tax Paid
3rd Owner
Manufacture 2011
Registered 2011
Documents not checked by PAKWHEELS
1 key available",Islamabad,Local,"Aug 18, 2025",10454620,"['Front Speakers', 'USB and Auxillary Cable']",PakWheels inspected car Inspection report attached Number plates available Token Tax Paid 3rd Owner Manufacture 2011 Registered 2011 Documents not checked by PAKWHEELS 1 key available Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2010 for sale in Islamabad,Islamabad,Suzuki,Mehran,2010,"112,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,1050000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-islamabad-10383777,"Mehran VX Euro II
Model  2013
Just Buy N Drive
For More Details Contact ",Islamabad,Local,"Aug 18, 2025",10383777,"['Front Speakers', 'USB and Auxillary Cable']",Mehran VX Euro II Model  2013 Just Buy N Drive For More Details Contact Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"40,164 km",Petrol,Manual,796 cc,Solid White,Hatchback,1075000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10360541,"PakWheels inspected car
Inspection report attached
Number plates available
Token Tax Paid
1st Owner
Manufacture 2017
Registered 2017
Documents Available
2 keys available",Islamabad,Local,"Aug 18, 2025",10360541,"['AM/FM Radio', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",PakWheels inspected car Inspection report attached Number plates available Token Tax Paid 1st Owner Manufacture 2017 Registered 2017 Documents Available 2 keys available Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2008 for sale in Islamabad,Islamabad,Suzuki,Mehran,2008,"30,652 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,1000000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2008-for-sale-in-islamabad-10426914,"Body Kit
Alloy Rims
LED Lights
Sound System
After Market Steering
Floor Matting
Floor Matts
Documents not check by pakwheels
PakWheels inspected car
Inspection report attached
Number plates available
2nd Owner
Token Tax Paid
Manufacture 2008
Registered 2008
1 key available
",Islamabad,Local,"Aug 17, 2025",10426914,"['Front Speakers', 'USB and Auxillary Cable']",Body Kit Alloy Rims LED Lights Sound System After Market Steering Floor Matting Floor Matts Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2008 Registered 2008 1 key available Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,"10,000 km",Petrol,Manual,800 cc,Gray Metallic,Hatchback,890000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10483971,Mehran 12model grey colour total genius condition ha 1/2pices touching ha na hony k barabar  bonat ka colour thora faid hai  ac b ha  hissa engine gair  % hai new Rims or Tyre hai sound system b ha  fazoll offer waly ,Lahore,Local,"Aug 21, 2025",10483971,"['AM/FM Radio', 'Alloy Rims', 'Power Mirrors']",Mehran 12model grey colour total genius condition ha 1/2pices touching ha na hony k barabar  bonat ka colour thora faid hai  ac b ha  hissa engine gair  % hai new Rims or Tyre hai sound system b ha  fazoll offer waly Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"83,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1180000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10486091,New tyre new poshish ,Lahore,Local,"Aug 21, 2025",10486091,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",New tyre new poshish Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2004 for sale in Islamabad,Islamabad,Suzuki,Mehran,2004,"10,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,780000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-islamabad-10486083,urgent sale my car need money,Faisalabad,Local,"Aug 21, 2025",10486083,"['Front Speakers', 'USB and Auxillary Cable']",urgent sale my car need money Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2019 for sale in Islamabad,Islamabad,Suzuki,Mehran,2019,"34,000 km",Petrol,Manual,800 cc,White,Hatchback,1640000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-10486079,"Rawalpindi Registered

Neat and clean interior / exterior.
poshish work done.
amplifier installed.
Alloy rim installed
New Tyres.
10w40 kixxx Engine Oil
Door lock and related accessories are installed.

All Ok 9/10
 
Need to sell urgent",Punjab,Local,"Aug 21, 2025",10486079,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Immobilizer Key']",Rawalpindi Registered Neat and clean interior / exterior. poshish work done. amplifier installed. Alloy rim installed New Tyres. 10w40 kixxx Engine Oil Door lock and related accessories are installed. All Ok 9/10 Need to sell urgent Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 1990 for sale in Islamabad,Islamabad,Suzuki,Mehran,1990,"100,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,500000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1990-for-sale-in-islamabad-10485889,Suzuki mehran 1990 model nambar Islmbad ka ha gadi andar sa total guanine ha bahir sa 70 pasid guanine ha demand 500000 ha rabta nambar,Islamabad,Local,"Aug 21, 2025",10485889,"['AM/FM Radio', 'Air Conditioning', 'Front Speakers', 'USB and Auxillary Cable']",Suzuki mehran 1990 model nambar Islmbad ka ha gadi andar sa total guanine ha bahir sa 70 pasid guanine ha demand 500000 ha rabta nambar Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,"15,346 km",Petrol,Manual,796 cc,Graphite Grey,Hatchback,1030000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10485757,Ac Working Minor Tuching power steering centre locking engine suspension oky hain gari ki video or details whatsapp se milnjaebgi thank you,Lahore,Local,"Aug 21, 2025",10485757,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']",Ac Working Minor Tuching power steering centre locking engine suspension oky hain gari ki video or details whatsapp se milnjaebgi thank you Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2010 for sale in Islamabad,Islamabad,Suzuki,Mehran,2010,"70,414 km",Petrol,Manual,800 cc,Graphite Grey,Hatchback,950000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-islamabad-10485672,Alloy Rims. Everything is in genuine condition . All token taxes are paid for life . Just like a Zero Meter car. Non accidental. Original book is available as .sale argent,Lahore,Local,"Aug 21, 2025",10485672,"['AM/FM Radio', 'Air Conditioning']",Alloy Rims. Everything is in genuine condition . All token taxes are paid for life . Just like a Zero Meter car. Non accidental. Original book is available as .sale argent Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"87,500 km",Petrol,Manual,800 cc,White,Hatchback,1390000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10485667,"suzuki mehran 2017 in very good condition 
suspension and engine is 100% 
chilled ac 
mechanically100% 
no work required 
alloy rims installed 
half right fender touchup rest genuine 
will be sold to nearest offer",Islamabad,Local,"Aug 21, 2025",10485667,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",suzuki mehran 2017 in very good condition suspension and engine is 100% chilled ac mechanically100% no work required alloy rims installed half right fender touchup rest genuine will be sold to nearest offer Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2013 for sale in Islamabad,Islamabad,Suzuki,Mehran,2013,"130,000 km",Petrol,Manual,796 cc,Metallic Smoke Green,Hatchback,1200000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10485567,"Suzuki Mehran Euro_ll 2013 
Kept with extra care for the last 5years
All in its original condition
Perfect body
Non-accidental car
Almost in it's genuine paint

Neat and clean room
Leather seats
AC in working condition
Brand new tyres with alloy rims
(installed a couple of months ago)
Petrol driven (CNG never installed)
Registered on my name
All original documents are available",Lahore,Local,"Aug 21, 2025",10485567,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",Suzuki Mehran Euro_ll 2013 Kept with extra care for the last 5years All in its original condition Perfect body Non-accidental car Almost in it's genuine paint Neat and clean room Leather seats AC in working condition Brand new tyres with alloy rims (installed a couple of months ago) Petrol driven (CNG never installed) Registered on my name All original documents are available Mention PakWheels.com when calling Seller to get a good deal
