Name,City,Brand,Model,Year,Mileage,Fuel,Transmission,Engine Capacity,Color,Body Type,Price,Ad URL,Description,Registered In,Assembly,Last Updated:,Ad Ref #,Features,Seller Comments
Toyota Corolla 2016 for sale in Islamabad,Islamabad,Toyota,Corolla,2016,"20,700 km",Petrol,Automatic,1300 cc,Attitude Black,Sedan,4750000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10488069,"Salam i am selling my car which is total orignal condition
Total bumper to bumper original guaranteed even both bumpers are in original condition scratchless condition. Antique carolla for corolla lovers 3 original keys with manual book first see and than decided to make offers sorry for dealer's its for only serious customer who know the value of this condition car",Islamabad,Local,"Aug 21, 2025",10488069,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Salam i am selling my car which is total orignal condition Total bumper to bumper original guaranteed even both bumpers are in original condition scratchless condition. Antique carolla for corolla lovers 3 original keys with manual book first see and than decided to make offers sorry for dealer's its for only serious customer who know the value of this condition car Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2022 for sale in Islamabad,Islamabad,Toyota,Corolla,2022,"62,846 km",Petrol,Automatic,1598 cc,Super White,Sedan,6400000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10400389,"PakWheels inspected car
Inspection report attached
Number plates available
Token Tax Paid
1st  Owner
Manufacture 2022
Registered 2022
Documents available 
2 key available",Islamabad,Local,"Aug 21, 2025",10400389,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Climate Control', 'DVD Player', 'Front Camera', 'Front Speakers', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Rear Camera', 'Rear Speakers', 'Steering Switches', 'Sun Roof', 'USB and Auxillary Cable']",PakWheels inspected car Inspection report attached Number plates available Token Tax Paid 1st  Owner Manufacture 2022 Registered 2022 Documents available 2 key available Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2019 for sale in Islamabad,Islamabad,Toyota,Corolla,2019,"79,000 km",Petrol,Automatic,1300 cc,White,Sedan,5050000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-10429422,"TOYOTA COROLLA 
GLI 1.3 AUTOMATIC 
MODEL : 2019
MILEAGE : 79k
REGISTERED : ISB
UNTOUCHED ",Islamabad,Local,"Aug 21, 2025",10429422,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",TOYOTA COROLLA GLI 1.3 AUTOMATIC MODEL : 2019 MILEAGE : 79k REGISTERED : ISB UNTOUCHED Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2018 for sale in Islamabad,Islamabad,Toyota,Corolla,2018,"36,000 km",Petrol,Automatic,1300 cc,White,Sedan,5100000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10422081,"Corolla Gli 2018.
First Owner.
Total Genuine.
Bumper Too Bumper 100 % Guaranteed.
Genuine Millage.
Scratch less.
Dent less.
Spot less.
Brand New Car.
Gift For Crolla Lovers

Original Grande Panel Install of Toyota Company
3 Cameras.
Grande Alloy Rims Installed.
Brand New Michelin Tyres.",Islamabad,Local,"Aug 21, 2025",10422081,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Corolla Gli 2018. First Owner. Total Genuine. Bumper Too Bumper 100 % Guaranteed. Genuine Millage. Scratch less. Dent less. Spot less. Brand New Car. Gift For Crolla Lovers Original Grande Panel Install of Toyota Company 3 Cameras. Grande Alloy Rims Installed. Brand New Michelin Tyres. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 1998 for sale in Islamabad,Islamabad,Toyota,Corolla,1998,"150,000 km",Petrol,Automatic,1600 cc,White,Sedan,1800000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-1998-for-sale-in-islamabad-10249005,As good as a brand new car. Authorized dealership maintained. Complete service history available. Original book is available as well. Alloy Rims. Price is flexible. Original return file is available. Non accidental. New tires installed recently. Token tax is up to date. Looking to sell the car urgently. Driven on petrol throughout. Minor touchups. Sealed and powerful engine. No call/SMS will be answered after office hours.,Punjab,Local,"Aug 21, 2025",10249005,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",As good as a brand new car. Authorized dealership maintained. Complete service history available. Original book is available as well. Alloy Rims. Price is flexible. Original return file is available. Non accidental. New tires installed recently. Token tax is up to date. Looking to sell the car urgently. Driven on petrol throughout. Minor touchups. Sealed and powerful engine. No call/SMS will be answered after office hours. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2013 for sale in Islamabad,Islamabad,Toyota,Corolla,2013,"98,728 km",Petrol,Manual,1300 cc,Gun Metallic,Sedan,3300000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10451269,"In showroom condition. 100% maintained by dealership. Complete service details available. Price is flexible. After Market Alloy rims. Original book of this car is also available. Brand new tires installed. Never got into accident. Original return file is available. All token taxes are paid for life. Petrol driven, CNG never installed. Looking to sell the car urgently. All taxes paid. Minor touchups. Call/SMS in office hours only.",Islamabad,Local,"Aug 21, 2025",10451269,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","In showroom condition. 100% maintained by dealership. Complete service details available. Price is flexible. After Market Alloy rims. Original book of this car is also available. Brand new tires installed. Never got into accident. Original return file is available. All token taxes are paid for life. Petrol driven, CNG never installed. Looking to sell the car urgently. All taxes paid. Minor touchups. Call/SMS in office hours only. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2007 for sale in Islamabad,Islamabad,Toyota,Corolla,2007,"150,000 km",Petrol,Manual,1300 cc,Gun Metallic,Sedan,2450000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-islamabad-10451228,In showroom condition. Authorized dealership maintained. Original book is available as well. Never got into accident. Original return file is available. All taxes paid. Will be sold to nearest offer. Few paint touchups on the body. Totally driven on petrol. Factory fitted CNG. Exchange is possible with other car. No call/SMS will be answered after office hours.,Punjab,Local,"Aug 21, 2025",10451228,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Cassette Player', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",In showroom condition. Authorized dealership maintained. Original book is available as well. Never got into accident. Original return file is available. All taxes paid. Will be sold to nearest offer. Few paint touchups on the body. Totally driven on petrol. Factory fitted CNG. Exchange is possible with other car. No call/SMS will be answered after office hours. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2004 for sale in Islamabad,Islamabad,Toyota,Corolla,2004,"180,000 km",Petrol,Manual,1300 cc,Super White,Sedan,1750000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-islamabad-10451277,"As good as a brand new car. 100% maintained by dealership. Complete service details available. Will be sold to nearest offer. Complete original file is availble. Original Book is available. Non accidental. All taxes paid. Need to sell the car urgently. Petrol driven, CNG never installed. Call/SMS in office hours only. Exchange option can be considered. Few paint touchups on the body.",Punjab,Local,"Aug 21, 2025",10451277,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Cassette Player', 'Power Locks', 'Power Steering']","As good as a brand new car. 100% maintained by dealership. Complete service details available. Will be sold to nearest offer. Complete original file is availble. Original Book is available. Non accidental. All taxes paid. Need to sell the car urgently. Petrol driven, CNG never installed. Call/SMS in office hours only. Exchange option can be considered. Few paint touchups on the body. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2017 for sale in Islamabad,Islamabad,Toyota,Corolla,2017,"70,469 km",Petrol,Automatic,1300 cc,Silver Metallic,Sedan,3800000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10445656,"-seat cover installed 
- PakWheels inspected car
- Inspection report attached
- Number plates available
- 3rd Owner
- Token Tax Paid
- Manufacture 2017
- Registered 2017
-Documents available 
- 2 keys available",Sindh,Local,"Aug 21, 2025",10445656,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Front Speakers', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Rear Speakers', 'USB and Auxillary Cable']",-seat cover installed - PakWheels inspected car - Inspection report attached - Number plates available - 3rd Owner - Token Tax Paid - Manufacture 2017 - Registered 2017 -Documents available - 2 keys available Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2016 for sale in Islamabad,Islamabad,Toyota,Corolla,2016,"70,000 km",Petrol,Automatic,1600 cc,White,Sedan,4180000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10487004,"2nd Owner
2 Keys Available
2 peice minor Touchups 
Brand New car
In Good Condition
Will maintained
",Islamabad,Local,"Aug 21, 2025",10487004,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",2nd Owner 2 Keys Available 2 peice minor Touchups Brand New car In Good Condition Will maintained Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2017 for sale in Islamabad,Islamabad,Toyota,Corolla,2017,"200,000 km",Petrol,Automatic,1600 cc,White,Sedan,3980000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10487003,"5,6 peace touching 2017 Model Altis 1.6 Exchange option can be considered. Minor touchups. Need to sell the car urgently.",Islamabad,Local,"Aug 21, 2025",10487003,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","5,6 peace touching 2017 Model Altis 1.6 Exchange option can be considered. Minor touchups. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2025 for sale in Islamabad,Islamabad,Toyota,Corolla,2025,15 km,Petrol,Automatic,1800 cc,Super white,Sedan,8250000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-islamabad-10397172,"Zero meter car 
Available at Goga car classic 
Both white and black colour are available ",Un-Registered,Local,"Aug 21, 2025",10397172,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",Zero meter car Available at Goga car classic Both white and black colour are available Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2015 for sale in Islamabad,Islamabad,Toyota,Corolla,2015,"112,000 km",Petrol,Manual,1300 cc,Attitude Black,Sedan,3600000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10454161,"Outstanding condition 
Very well maintained 
Only back fender left and half door repaint . 
Rest total genuine 
Neat and clean body 
Lahore registered 
Complete documents available.
Only serious buyers contact ",Lahore,Local,"Aug 21, 2025",10454161,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Outstanding condition Very well maintained Only back fender left and half door repaint . Rest total genuine Neat and clean body Lahore registered Complete documents available. Only serious buyers contact Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2012 for sale in Islamabad,Islamabad,Toyota,Corolla,2012,"10,000 km",Petrol,Manual,1300 cc,Green,Sedan,2900000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10488028,Complete original file is availble . Driven on petrol throughout . Looking to sell the car urgently. Non accidental. Original book is available as well. New tires installed recently . In showroom condition.,Islamabad,Local,"Aug 21, 2025",10488028,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Complete original file is availble . Driven on petrol throughout . Looking to sell the car urgently. Non accidental. Original book is available as well. New tires installed recently . In showroom condition. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2023 for sale in Islamabad,Islamabad,Toyota,Corolla,2023,"35,000 km",Petrol,Automatic,1800 cc,White,Sedan,7575000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-islamabad-10487947,100% original. Just like a Zero Meter car. Authorized dealership maintained. After Market Alloy rims. Will be sold to nearest offer. Original book is available as well. Complete original file is availble. Never got into accident. Engine in pristine condition.,Islamabad,Local,"Aug 21, 2025",10487947,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",100% original. Just like a Zero Meter car. Authorized dealership maintained. After Market Alloy rims. Will be sold to nearest offer. Original book is available as well. Complete original file is availble. Never got into accident. Engine in pristine condition. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2010 for sale in Islamabad,Islamabad,Toyota,Corolla,2010,"203,040 km",Petrol,Manual,1300 cc,Black,Sedan,2400000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10487917,"roof, piller, trunk, right side doors, front fender and left side back fender are genuine. 
left side doors & front fender, bonnet and right side back fender are repainted. 
front packed guarantee
powerful Axio engine installed
leather seat covers
interior neat and cleat
mechanically fit
tyres are 65%
no work required
just buy and drive",Islamabad,Local,"Aug 21, 2025",10487917,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'Power Mirrors', 'Power Steering', 'Power Windows']","roof, piller, trunk, right side doors, front fender and left side back fender are genuine. left side doors & front fender, bonnet and right side back fender are repainted. front packed guarantee powerful Axio engine installed leather seat covers interior neat and cleat mechanically fit tyres are 65% no work required just buy and drive Mention PakWheels.com when calling Seller to get a good deal"
