Name,Description,Seller Comments,City,Brand,Model,Year,Mileage,Actual Price,Predicted Price,Absolute Error,Percentage Error (%),Ad URL
Toyota Corolla 2022 for sale in Islamabad,"Army Officer driven. . 100% maintained by dealership. Complete original file is availble . Complete service history available. Petrol driven, CNG never installed .","Army Officer driven. . 100% maintained by dealership. Complete original file is availble . Complete service history available. Petrol driven, CNG never installed . Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2022,75000,6450000,6785883.333333333,-335883.333333333,-5.207493540051675,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10224201
Toyota Corolla 2025 for sale in Islamabad,"Zero metr
Both color avaliable",Zero metr Both color avaliable Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2025,20,8225000,8549380.368253967,-324380.3682539668,-3.9438342644859183,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-islamabad-10481210
Toyota Corolla 1996 for sale in Islamabad,"1996 modl toyota premio
1999
import
sindh no",1996 modl toyota premio 1999 import sindh no Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,1996,40,1200000,1515433.3333333333,-315433.33333333326,-26.286111111111104,https://www.pakwheels.com/used-cars/toyota-corolla-1996-for-sale-in-islamabad-10482540
Toyota Corolla 2005 for sale in Islamabad,Toyota Corolla 2D 2005 model ha gari ma kisi bi kisam ka kam nahi ha gari total shavar ha fresh look ka liya tire/rims gari ma bilkul new ha gari ma sound system screen panel installed ha gari ki look ko bahtar bana nay ka liya body kits install ha engine gari ka new ha exchange possible ha 2010 model sa aoper diya gaya number per rabita karen Shukariya,Toyota Corolla 2D 2005 model ha gari ma kisi bi kisam ka kam nahi ha gari total shavar ha fresh look ka liya tire/rims gari ma bilkul new ha gari ma sound system screen panel installed ha gari ki look ko bahtar bana nay ka liya body kits install ha engine gari ka new ha exchange possible ha 2010 model sa aoper diya gaya number per rabita karen Shukariya Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2005,180000,1850000,2162916.6666666665,-312916.6666666665,-16.914414414414406,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-islamabad-10479549
Toyota Corolla 1999 for sale in Islamabad,"Corolla 2
1.3 automatic 
99 model 2006 import 
Islamabad registered
CNG installed
Chat, Pillar, Most parts of bonnett and Trunk in original paint 
Chill AC

19 demand","Corolla 2 1.3 automatic 99 model 2006 import Islamabad registered CNG installed Chat, Pillar, Most parts of bonnett and Trunk in original paint Chill AC 19 demand Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,1999,188000,1900000,2210130.0,-310130.0,-16.32263157894737,https://www.pakwheels.com/used-cars/toyota-corolla-1999-for-sale-in-islamabad-10377517
Toyota Corolla 2014 for sale in Islamabad,"Almost Genuine XLi Model 2014.
All Seals Are Intact 

Islamabad Register 
Power Windows
Only Serious Buyer Please Contact 
Complete Original File In Hand.
Biometric On The Spot.
Home Used Car 
Demand 30lak Fully maintained
Car Need Detailing ...
Mosam Ki Wja Cy Detailing Nhi Krwai . Bridgestone Tyer In Excellent Condition 

through authorized dealership. Original return file is available . All service history log maintained.",Almost Genuine XLi Model 2014. All Seals Are Intact Islamabad Register Power Windows Only Serious Buyer Please Contact Complete Original File In Hand. Biometric On The Spot. Home Used Car Demand 30lak Fully maintained Car Need Detailing ... Mosam Ki Wja Cy Detailing Nhi Krwai . Bridgestone Tyer In Excellent Condition through authorized dealership. Original return file is available . All service history log maintained. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2014,97000,2999000,3308983.3333333335,-309983.3333333335,-10.336223185506284,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10284811
Toyota Corolla 2020 for sale in Islamabad,"- PakWheels inspected car
- Inspection report attached
- Number plates available
- 2nd Owner
- Token Tax Paid
- Manufacture 2020
- Registered 2020
-Documents not check by pakwheels.com
- 1 key available",- PakWheels inspected car - Inspection report attached - Number plates available - 2nd Owner - Token Tax Paid - Manufacture 2020 - Registered 2020 -Documents not check by pakwheels.com - 1 key available Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2020,216806,4600000,4905483.333333333,-305483.333333333,-6.640942028985501,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-islamabad-10358112
Toyota Corolla 2013 for sale in Islamabad,Alloy Rims. Original return file is available . Totally driven on petrol. All token taxes are paid to date. Never been into any accident.outer showrd inner gunion only serious buyer contect us.,Alloy Rims. Original return file is available . Totally driven on petrol. All token taxes are paid to date. Never been into any accident.outer showrd inner gunion only serious buyer contect us. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2013,220000,2350000,2649093.33,-299093.3300000001,-12.727375744680854,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10470138
Toyota Corolla 2010 for sale in Islamabad,Sides shower for fresh look without poteen facelift to 2012  model Authorized dealership maintained. Original book is available as well. Non accidental. Fitted with new tires. All token taxes are paid to date. Engine in pristine condition.,Sides shower for fresh look without poteen facelift to 2012  model Authorized dealership maintained. Original book is available as well. Non accidental. Fitted with new tires. All token taxes are paid to date. Engine in pristine condition. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2010,260000,2450000,2748216.6666666665,-298216.6666666665,-12.172108843537409,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10462185
Toyota Corolla 2006 for sale in Islamabad,"Toyota Corolla Xli 
 Converted to Gli 
Sides Showered 
In seals 
Non accidental",Toyota Corolla Xli Converted to Gli Sides Showered In seals Non accidental Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2006,150000,1790000,2086250.0,-296250.0,-16.550279329608937,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-islamabad-10433424
Toyota Corolla 2013 for sale in Islamabad,"Nice car,in good condition","Nice car,in good condition Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2013,90000,2600000,2895866.6633333336,-295866.66333333356,-11.37948705128206,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10463596
Toyota Corolla 2019 for sale in Islamabad,Gli for sell its automatic 2019 model total shower dont ask on call how many pieces are geniune consider it shower complete only serious people contact,Gli for sell its automatic 2019 model total shower dont ask on call how many pieces are geniune consider it shower complete only serious people contact Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2019,152000,3750000,4043200.0,-293200.0,-7.818666666666667,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-10436164
Toyota Corolla 2017 for sale in Islamabad,"Toyota Corrola Gli 1300 cc
2016model 2017 registered 
immobilizer new key 
chaat bonnet jenuine  sides shower 
original engine and gear and in good condition 
car is on my name fresh biometric and original card available",Toyota Corrola Gli 1300 cc 2016model 2017 registered immobilizer new key chaat bonnet jenuine  sides shower original engine and gear and in good condition car is on my name fresh biometric and original card available Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2017,172500,3250000,3539533.3333333335,-289533.3333333335,-8.908717948717953,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10465591
Toyota Corolla 1986 for sale in Islamabad,"good home car , I used it for the home , have to sell","good home car , I used it for the home , have to sell Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,1986,100000,415000,702933.3333333334,-287933.3333333334,-69.38152610441767,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-islamabad-10461037
Toyota Corolla 2022 for sale in Islamabad,"Toyota Corolla altis x 2022 november register. Authorized dealership maintained. 100% original . All original documents are complete  . All service history log maintained. Petrol driven,","Toyota Corolla altis x 2022 november register. Authorized dealership maintained. 100% original . All original documents are complete  . All service history log maintained. Petrol driven, Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2022,21000,5500000,5787033.333333333,-287033.333333333,-5.218787878787873,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10413867
Toyota Corolla 2013 for sale in Islamabad,"Toyota Corolla lush condition brand new tyre rims ,  , outer Minor touching inner seal to seal ,engine suspension ok sindh registered orignal file smarat card and biomatric available only serious buyer contect","Toyota Corolla lush condition brand new tyre rims ,  , outer Minor touching inner seal to seal ,engine suspension ok sindh registered orignal file smarat card and biomatric available only serious buyer contect Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2013,160,2330000,2614449.9966666666,-284449.9966666666,-12.208154363376249,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10400391
Toyota Corolla 1994 for sale in Islamabad,"Jis ny leni ha bismila
Only WhatsApp",Jis ny leni ha bismila Only WhatsApp Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,1994,4000,1580000,1859170.0,-279170.0,-17.66898734177215,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-islamabad-10475942
Toyota Corolla 2014 for sale in Islamabad,Sindh registered suspension done 0%work required new tyre engine 100% roof and doors shower because of scratches inner total geniun available in g8 Markaz Islamabad ,Sindh registered suspension done 0%work required new tyre engine 100% roof and doors shower because of scratches inner total geniun available in g8 Markaz Islamabad Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2014,200000,2350000,2627599.953333333,-277599.95333333313,-11.812763971631197,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10030008
Toyota Corolla 2017 for sale in Islamabad,Toyota Corolla Gli 1.3 Menual Islamabad Number...Chat Digi Jnwan inside Totally original...Ac Heatr working...tyre 70%...Original return file is available . Authorized dealership maintained. All service history log maintained. Totally driven on petrol. In showroom condition. Minor touchups . Never been into any accident. Original Book is available. Token tax is up to date.,Toyota Corolla Gli 1.3 Menual Islamabad Number...Chat Digi Jnwan inside Totally original...Ac Heatr working...tyre 70%...Original return file is available . Authorized dealership maintained. All service history log maintained. Totally driven on petrol. In showroom condition. Minor touchups . Never been into any accident. Original Book is available. Token tax is up to date. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2017,125903,3400000,3676000.0,-276000.0,-8.117647058823529,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10466743
Toyota Corolla 1993 for sale in Islamabad,"Nissan Cedric y31 Vip Brougham 
Crown type lambi car hai 
Model 1993
2500Cc diesel Engine Geniun iska apna engine hai 
aik bar bhi open nahi howa smooth gear hai soundless 
Lahore ka Number Laga hoa 
Jo bhai shokeen ho in gadio ka wohi rabta kren please
4 month se gadi khari ki hoi use nahi kr raha isko 
location islamabad karlot college near chattar park murree road",Nissan Cedric y31 Vip Brougham Crown type lambi car hai Model 1993 2500Cc diesel Engine Geniun iska apna engine hai aik bar bhi open nahi howa smooth gear hai soundless Lahore ka Number Laga hoa Jo bhai shokeen ho in gadio ka wohi rabta kren please 4 month se gadi khari ki hoi use nahi kr raha isko location islamabad karlot college near chattar park murree road Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,1993,900000,700000,975116.66,-275116.66000000003,-39.30238000000001,https://www.pakwheels.com/used-cars/toyota-corolla-1993-for-sale-in-islamabad-10404973
