Name,Description,Seller Comments,City,Brand,Model,Year,Mileage,Actual Price,Predicted Price,Absolute Error,Percentage Error (%),Ad URL
Suzuki Mehran 2016 for sale in Islamabad,"Mehran VX 2016
White Color
Islamabad Register 
Neat and Clean, Total Genuine 
Mileage 85000
New Tyres and Alloy Rims
Sound System
Inside out fully original. 

Requested to first see my car then negotiate for Price. Pehlay Gaari dekho fir next baat.","Mehran VX 2016 White Color Islamabad Register Neat and Clean, Total Genuine Mileage 85000 New Tyres and Alloy Rims Sound System Inside out fully original. Requested to first see my car then negotiate for Price. Pehlay Gaari dekho fir next baat. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2016,85000,1380000,1380000.0,0.0,0.0,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10430377
Suzuki Mehran 2011 for sale in Islamabad,After Market Alloy rims. Original return file is available . Petrol driven. Minor touchups . Never got into accident. Will be sold to nearest offer. Need to sell the car urgently.,After Market Alloy rims. Original return file is available . Petrol driven. Minor touchups . Never got into accident. Will be sold to nearest offer. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2011,100000,970000,969883.3333333334,116.66666666662786,0.012027491408930708,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-islamabad-10468163
Suzuki Mehran 2017 for sale in Islamabad,Alloy rim my own name home use car Everything is in genuine condition . Totally driven on petrol. All token taxes are paid for life . All original documents are complete  . smart card available,Alloy rim my own name home use car Everything is in genuine condition . Totally driven on petrol. All token taxes are paid for life . All original documents are complete  . smart card available Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2017,36380,1395000,1394883.3333333333,116.66666666674428,0.008363201911594571,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10371296
Suzuki Mehran 2003 for sale in Islamabad,"Suzuki Mehran Model 2003
White Colour
Inner genuine
front genuine
Doors genuine
Non accidental 
Outer shower for fresh look
Company fitted CNG in working condition
Very good Petrol & CNG average
O3O2:652O525
Faisalabad number
Life time token, smart card
All original documents available
Mere name pe hai
Biometric on the spot
Engine, gear, suspension, Tyres very good condition, mechanically A-1
Gear, clutch plates aur tunning ka kaam recently krwaya hai
No more work required
Alloy Rims
Central Lock system install
Music Player + speaker all ok
Family use Car 
Rs 615,000
Location: Sector E-9 Islamabad","Suzuki Mehran Model 2003 White Colour Inner genuine front genuine Doors genuine Non accidental Outer shower for fresh look Company fitted CNG in working condition Very good Petrol & CNG average O3O2:652O525 Faisalabad number Life time token, smart card All original documents available Mere name pe hai Biometric on the spot Engine, gear, suspension, Tyres very good condition, mechanically A-1 Gear, clutch plates aur tunning ka kaam recently krwaya hai No more work required Alloy Rims Central Lock system install Music Player + speaker all ok Family use Car Rs 615,000 Location: Sector E-9 Islamabad Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2003,112233,615000,614713.3333333334,286.66666666662786,0.04661246612465494,https://www.pakwheels.com/used-cars/suzuki-mehran-2003-for-sale-in-islamabad-10446942
Suzuki Mehran 2015 for sale in Islamabad,After Market Alloy rims.,After Market Alloy rims. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2015,80000,1270000,1269630.0,370.0,0.029133858267716535,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10480777
Suzuki Mehran 2012 for sale in Islamabad,"FULL GENUINE BUT LITTLE TOUCHING 
ALLAY RIM
NEW SEETS
POSHING",FULL GENUINE BUT LITTLE TOUCHING ALLAY RIM NEW SEETS POSHING Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2012,68818,1080000,1079566.6666666667,433.3333333332557,0.04012345679011627,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10409453
Suzuki Mehran 2013 for sale in Islamabad,After Market Alloy rims. Original return file is available . All token taxes are paid for life . New tires installed recently . In showroom condition.,After Market Alloy rims. Original return file is available . All token taxes are paid for life . New tires installed recently . In showroom condition. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2013,82000,1095000,1094366.6666666667,633.3333333332557,0.05783866057837952,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10391130
Suzuki Mehran 2016 for sale in Islamabad,Never got into accident. Complete original file is availble. Price is slightly negotiable. Minor Touchups. Totally driven on petrol.well maintained car.only serious buyer contact.thanku,Never got into accident. Complete original file is availble. Price is slightly negotiable. Minor Touchups. Totally driven on petrol.well maintained car.only serious buyer contact.thanku Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2016,95000,1300000,1299027.777777778,972.2222222220153,0.07478632478630887,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10460473
Suzuki Mehran 2016 for sale in Islamabad,Original return file is available . Inside out fully original. Totally driven on petrol.,Original return file is available . Inside out fully original. Totally driven on petrol. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2016,90000,1350000,1348633.3333333333,1366.6666666667443,0.10123456790124032,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10421284
Suzuki Mehran 2008 for sale in Islamabad,Alloy Rims ,Alloy Rims Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2008,123,850000,848500.0,1500.0,0.17647058823529413,https://www.pakwheels.com/used-cars/suzuki-mehran-2008-for-sale-in-islamabad-10462692
Suzuki Mehran 2009 for sale in Islamabad,"Complete original file is availble. 
Petrol driven,
Lifetime token tax paid. 
Need to sell the car urgently.
 15 to 16 KM Average City
19 to 20 KM Long
Contact","Complete original file is availble. Petrol driven, Lifetime token tax paid. Need to sell the car urgently. 15 to 16 KM Average City 19 to 20 KM Long Contact Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2009,720000,820000,818433.3333333334,1566.6666666666279,0.19105691056910096,https://www.pakwheels.com/used-cars/suzuki-mehran-2009-for-sale-in-islamabad-10398227
Suzuki Mehran 2016 for sale in Islamabad,"2016 VXR Mehran.
Islamabad Number.
Non accidental.
Sound System / Amp Buffer Copper Wiring.
528 Alloy Rims / 55 tyres (80 %).
Fogs light.
Back Lights New installed.
Bumper Spoiler light.
Modified Parking Lights.
Shak / kamni proper work Done 1 week ago / Dancing car.
Mechanical All okay.
No work required.
Touching Some peice.
No Rust.
Doucments Clear / Smard card. Lightweight Petrol driven, CNG never installed. Exchange option can be considered. 
All token taxes are paid to date. 
Just Buy and Drive.","2016 VXR Mehran. Islamabad Number. Non accidental. Sound System / Amp Buffer Copper Wiring. 528 Alloy Rims / 55 tyres (80 %). Fogs light. Back Lights New installed. Bumper Spoiler light. Modified Parking Lights. Shak / kamni proper work Done 1 week ago / Dancing car. Mechanical All okay. No work required. Touching Some peice. No Rust. Doucments Clear / Smard card. Lightweight Petrol driven, CNG never installed. Exchange option can be considered. All token taxes are paid to date. Just Buy and Drive. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2016,90000,1320000,1318322.222222222,1677.7777777779847,0.1271043771043928,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10433873
Suzuki Mehran 2014 for sale in Islamabad,mehran vx euro 2 2014 model 2015 registerd urgent sale own name good condition genuine condition minor scratches on body family used well maintained  good tyres condition no work required  seriouse buyers can contact,mehran vx euro 2 2014 model 2015 registerd urgent sale own name good condition genuine condition minor scratches on body family used well maintained  good tyres condition no work required  seriouse buyers can contact Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2014,50000,1230000,1228046.6666666667,1953.3333333332557,0.15880758807587445,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10478904
Suzuki Mehran 2012 for sale in Islamabad,"Sir 2012 Model hai 
Mileage 106000
Engine Bilkul Ok hai
Islamabad Register 
Total genuine paint
Left side front door pe minor sa dent hai bilkul.
Grey Color 
No engine work
Tyres bhi ok hai bilkul. 

Will be sold to nearest offer

 Totally driven on petrol",Sir 2012 Model hai Mileage 106000 Engine Bilkul Ok hai Islamabad Register Total genuine paint Left side front door pe minor sa dent hai bilkul. Grey Color No engine work Tyres bhi ok hai bilkul. Will be sold to nearest offer Totally driven on petrol Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2012,106000,1100000,1097966.6666666667,2033.3333333332557,0.1848484848484778,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10429740
Suzuki Mehran 2007 for sale in Islamabad,Mehran Vx 2007 model outer shower inner genuine non accidental everything ok just buy and drive,Mehran Vx 2007 model outer shower inner genuine non accidental everything ok just buy and drive Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2007,47410,750000,747916.6666666666,2083.333333333372,0.27777777777778295,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-10478817
Suzuki Mehran 2016 for sale in Islamabad,engine gear front suspension prefect  touch panel Amplifier with boofer alloy Rimis,engine gear front suspension prefect  touch panel Amplifier with boofer alloy Rimis Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2016,75000,1350000,1347813.8888888888,2186.1111111112405,0.1619341563786104,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10473507
Suzuki Mehran 1991 for sale in Islamabad,Suzuki Mehran white colour gari mary name hai smart card bana hai biometric available Gari mein koi kisam ka kam ni hone wala Mechanical 100%oky tyre brand new home use car jiss ko chaiyae rabta kare shukriya,Suzuki Mehran white colour gari mary name hai smart card bana hai biometric available Gari mein koi kisam ka kam ni hone wala Mechanical 100%oky tyre brand new home use car jiss ko chaiyae rabta kare shukriya Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,1991,50000,465000,462733.3333333333,2266.666666666686,0.48745519713262064,https://www.pakwheels.com/used-cars/suzuki-mehran-1991-for-sale-in-islamabad-10417219
Suzuki Mehran 2013 for sale in Islamabad,"9/10 Car condition, On paint, genuine color, minor scratches, Non-Accidental
Genuine Documents.
Original Number Plates
Remote Central Locking System
Alloy Rims
Poshsih recently done, Genuine poshish is still intact
In use of Family for years.
Location: G-9/1, and Gulberg","9/10 Car condition, On paint, genuine color, minor scratches, Non-Accidental Genuine Documents. Original Number Plates Remote Central Locking System Alloy Rims Poshsih recently done, Genuine poshish is still intact In use of Family for years. Location: G-9/1, and Gulberg Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2013,130000,1150000,1147716.6666666667,2283.3333333332557,0.19855072463767443,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10433445
Suzuki Mehran 2017 for sale in Islamabad,"mechanically and electrically perfect 
sound engine 
chilled ac 
good suspension
 All original documents are complete  . Never got into accident. Price is slightly negotiable. 
bonet touchup on small part rest total genuine 
just buy and drive",mechanically and electrically perfect sound engine chilled ac good suspension All original documents are complete  . Never got into accident. Price is slightly negotiable. bonet touchup on small part rest total genuine just buy and drive Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2017,86000,1400000,1397600.0,2400.0,0.17142857142857143,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10444896
Suzuki Mehran 2018 for sale in Islamabad,I'm the second owner through out the car is on my name biometric is on the spot .Original return file is available . Totally driven on petrol. Lifetime token tax paid. all the seals are intact.  Brand new tires installed. Price is slightly negotiable. Looking to sell the car urgently.,I'm the second owner through out the car is on my name biometric is on the spot .Original return file is available . Totally driven on petrol. Lifetime token tax paid. all the seals are intact.  Brand new tires installed. Price is slightly negotiable. Looking to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2018,75000,1450000,1447449.9833333334,2550.0166666666046,0.17586321839080032,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-10475515
